#OK
#SQL= SELECT              
#	         gal.GalaxyID          as id,    
#	         gal.HalfMassRad_Star  as half_mass_r,    
#	         gal.MassType_Star     as mass,    
#	         gal.StarFormationRate as sfr,  
#	         gal.SubGroupNumber    as subgroup_number  
#	     FROM       
#	         RefL0100N1504_SubHalo as gal      
#	     WHERE        
#	         gal.Snapnum = 27
#	     AND
#	         gal.StarFormationRate > 0
#MAXROWS UNLIMITED
#QUERYTIMEOUT 1800 sec
#QUERYTIME 23 millisec
#COLUMN 1 name=id JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=half_mass_r JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=sfr JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=subgroup_number JDBC_TYPE=4 JDBC_TYPENAME=int
id,half_mass_r,mass,sfr,subgroup_number
377886,2.5728898,1.10490944E8,0.01223382,0
377969,4.4022193,2.9815238E7,0.0015980224,0
378262,3.285464,2.1767308E7,0.002139728,0
378526,2.4787793,5.30991E7,0.020299537,0
378945,3.008435,1.3623152E8,0.0034064853,0
379032,2.7550042,5.463272E7,0.0023643195,0
379255,3.0712504,3.4146252E7,0.001485646,0
379343,3.9646747,7.1937496E7,0.017233938,0
379756,2.5182874,6.9300936E7,0.006396559,0
379866,2.440703,1.45889904E8,0.012292981,0
379939,2.3052158,2.0794312E7,0.0037897823,0
380289,2.9840424,3.715774E7,8.426432E-4,0
380476,3.15962,5.340268E7,0.0064387526,0
380703,4.112247,2.8484362E7,0.0033890412,0
380766,2.1141565,3.676968E7,0.017525043,0
380880,3.8842635,4.0397224E7,0.002937369,0
381083,4.3866305,2.9958232E7,0.00488465,0
381708,1.928899,3.4025088E7,0.012152349,0
382609,2.785936,2.6593322E7,0.0023106115,0
382664,3.4289737,4.3000388E7,0.015231881,0
383043,3.189637,3.0371686E7,0.007559982,0
383241,2.8962758,2.0401788E7,0.0104212435,0
383445,2.9925132,2.6322168E7,0.0074124355,10
383608,2.5176954,3.0444266E7,0.0062008034,0
383713,2.7950463,1.2333193E7,0.0051658666,0
384065,3.7247372,6.0579564E7,0.0150122475,0
384253,1.4491634,2.2537866E7,0.002096632,0
384568,3.7988012,3.3251552E7,0.005778734,0
385892,3.0091555,1.7486952E8,0.005161404,0
385968,4.6769676,2.6703796E7,0.003103042,0
386391,4.101881,6.1793252E7,0.002417794,0
386797,2.8414185,3.0590934E7,0.004941991,0
387260,4.4739666,1.9639158E7,0.0036000372,0
387286,3.2979405,4.6960412E7,0.00220639,0
387613,2.4105651,2.0596876E7,7.0759363E-4,0
387696,2.1652114,2.3268414E7,0.006590749,0
388361,2.108166,7.3650752E7,0.00570679,0
388448,3.5593855,7.2741576E7,0.0016002413,0
388676,3.920481,3.4635056E8,0.011319011,0
389011,4.1121144,2.0198084E7,7.442419E-4,0
389202,2.4669325,3.8214432E7,0.00296447,0
389700,3.4884303,2.57882976E8,7.6912914E-4,0
389756,2.3744497,1.87673136E8,0.006402858,0
390102,3.5922976,6.427634E7,0.014961789,0
390160,3.8307261,4.4528108E7,0.004854539,0
390679,2.5426607,5.5871332E7,0.02615185,0
390859,2.4133768,1.62817456E8,0.008395541,0
390950,3.4436057,8.8919712E7,0.0061136326,0
391114,3.1409535,2.7339416E7,0.0056327544,0
391184,3.4323835,4.4459008E7,0.0050400402,0
391415,1.7108418,1.7557118E7,0.01931611,0
391605,3.8127773,2.458101E7,0.0013332393,0
391701,1.9224721,1.02660728E8,0.0054720123,0
391977,2.2830162,2.26485E7,0.0027815043,0
392197,4.669668,3.8995632E7,0.00782839,0
392492,2.7461739,9.691432E7,0.029823504,0
392763,3.1122613,2.5239462E7,0.0014043183,0
392990,2.7045627,3.1847766E7,0.0057686637,0
393633,2.5385733,9.282248E7,0.018399902,0
393809,3.2834413,1.1671844E8,0.009347526,0
394323,3.3849628,6.176108E7,0.013789503,0
394523,2.6799548,7.5484208E7,0.009844467,0
395495,4.5781918,1.6145707E7,0.0014853788,0
395572,3.3896363,9.277192E7,0.005869647,0
395658,3.2371728,1.77263056E8,0.010403331,0
395718,1.8437243,4.2029168E7,0.011879343,0
395958,2.1098907,9.477828E7,0.01929742,0
396190,1.7409481,3.352676E7,6.986908E-4,0
396496,2.3684719,6488072.0,0.007905149,0
396724,2.7653077,1.14237936E8,0.02407703,0
397406,2.8629642,6.1666876E7,0.005604791,0
397870,2.6659415,1.6184183E7,0.0022078557,0
398337,0.9442677,2.3282698E7,0.011904477,0
398654,2.8181136,5.2233152E7,0.017221466,0
398772,4.470332,4.0728464E7,0.0066345544,0
398881,5.1577635,4.1141272E7,0.0042923656,0
399243,3.92057,5.1238624E7,0.009123084,0
399338,0.8651176,9507111.0,0.002932813,1
399409,4.591812,2.449816E7,0.006198817,0
399625,2.9997032,3.0870996E7,0.024124427,0
399906,3.569598,7.077576E7,0.0037930734,0
400026,3.300821,2.1034572E7,0.0029513892,0
400103,2.3402684,9.4411384E7,0.009223883,0
400252,6.089937,1.8146134E7,0.006181876,0
400390,2.6972716,8.53118E7,0.026395272,0
400733,2.0480018,2.492772E7,0.0022443351,0
400833,3.3144546,5.9295324E7,0.005162821,0
401123,4.9009147,5169820.5,7.9738005E-4,0
401168,3.4187846,5.443894E7,0.00900764,0
401578,1.7875466,2.1042518E7,0.001426296,0
401832,2.6619744,4.5091684E7,0.004491266,0
402371,3.8168662,9.0019808E7,0.0022231932,0
402549,2.4981658,3.6543636E7,0.0021046754,0
403276,2.565686,7.7850808E7,0.020202108,0
403553,3.026662,1.15680808E8,0.012313372,0
403630,1.9598994,2.0039826E7,0.005668724,0
403677,2.58743,2.1682608E7,0.006765359,0
404147,3.0046985,3.453914E7,7.249201E-4,0
404515,3.6232243,5.8243248E7,0.008840378,0
404863,2.1447103,3.9981216E7,0.0014589229,0
405331,4.8720365,1.8358582E7,0.005518636,0
406141,2.3003824,5.5060728E7,0.006565559,0
406219,2.7173994,3.6719432E7,6.565945E-4,0
406574,3.3065195,4.4529968E7,0.0030151,0
407236,2.4143631,5.2397672E7,0.0070470134,0
407490,1.696403,2.224403E7,7.80594E-4,0
407734,3.4299095,4.9059624E7,0.0023015859,0
408198,3.832605,6256926.0,0.0033427028,0
408357,4.9252543,2.2638682E7,0.0073488317,0
408609,3.1427758,4.5804816E7,0.0070116906,0
410167,2.8499615,1.6383938E7,0.0045367707,0
410463,2.9726415,7.6425816E7,0.0065346714,0
411114,2.9832318,2.3407728E8,0.019167192,0
411200,2.8134947,1.56351344E8,0.003285727,0
411676,2.8782368,7448354.0,0.0025415302,0
411726,2.6436105,3.1161108E7,7.811699E-4,0
411882,2.8639102,5.2628912E7,7.583988E-4,0
412020,3.5698085,5374735.5,0.010033831,0
412117,2.1280332,1.5268724E7,7.611304E-4,0
412467,4.1420503,4.7165588E7,0.0044482416,0
412536,3.857432,1.6265019E7,0.0014233297,0
412641,2.0834002,4.4205456E7,0.009154271,0
412845,2.3182092,5.5603916E7,0.019104617,0
412900,2.8323479,2.3062442E7,0.0014413714,0
287053,2.2170632,3.7755364E7,7.2632974E-4,0
287354,3.0364215,4.7928652E7,0.0013202671,0
287417,1.393437,2.4445066E7,0.013473016,0
287845,2.3480906,7.191856E7,0.011596866,0
288147,1.815121,1.634867E7,0.0029967013,0
288303,2.6078053,3.8203052E7,0.00367969,0
288381,4.058478,2.4939458E7,0.001478621,0
288628,1.7624851,2.0237908E7,0.0072626495,0
289139,2.9672143,2.5857824E7,7.159111E-4,0
289311,2.9043958,4.86271E7,0.005319408,0
289776,3.2198794,5.857008E7,0.0077426583,0
290143,4.2893453,4.4287432E7,0.0054261656,0
290465,3.170271,6.219084E7,0.0052299798,0
290663,3.8133152,7.9634696E7,0.0021792268,0
290814,2.3798232,6.6591584E7,0.012565325,0
291041,3.565645,3.8430916E7,0.014144673,0
291826,2.8393536,1.34243376E8,0.009828679,0
292153,3.7099967,1.8297022E7,0.0014316259,0
292384,4.1842813,5.1437224E7,0.01699273,0
292859,3.2565386,6.546364E7,0.010429242,0
293273,1.5476794,2.8104256E7,0.0027023146,0
294254,1.7626454,2.191684E7,0.009923454,0
294900,3.6770623,1.5336032E8,0.011102058,0
295071,2.4953556,2.094882E7,0.0095781,0
295264,2.4854562,3.53472448E8,0.049655102,3
295526,2.9677272,6.4175216E7,0.0013906185,0
295722,3.3894806,6.7816872E7,0.0025312863,0
295978,2.4073753,8.1736792E7,0.009298384,0
296619,2.2124612,1.085852E8,0.022171378,0
296926,3.1634533,2.7696196E7,0.011728838,0
297348,2.0344298,4.6833148E7,0.004160851,0
297685,2.7797034,4.345924E7,0.0065867724,0
297760,4.2539964,2.032161E7,0.0037730983,0
297917,3.9210515,1.3960042E7,0.0014924488,0
298867,4.443759,6.4223488E7,0.007507816,0
299309,1.454023,2064051.2,9.7345794E-4,0
299644,2.9383678,1.7214054E7,0.0023538435,0
299805,2.0625749,1.10622224E8,0.010157967,0
299967,3.1203713,2.6644926E7,0.009483978,0
300029,3.1307192,4.1511448E7,0.010530145,0
301552,3.30175,3.9208372E7,0.0013995343,0
301681,3.052218,5.7253712E7,0.0021904062,0
301995,2.996105,3.665312E7,9.0418034E-4,0
302069,2.1506803,1.0137952E8,0.035459362,0
302170,14.197389,8285849.5,0.0065793553,0
302434,2.7718055,2.08130224E8,0.009880129,0
302746,3.4607184,6.8009544E7,0.0014754052,0
303268,2.8106377,5.7276656E7,0.00860297,0
303354,1.9669738,4.8008236E7,0.007844127,0
303438,3.3335247,5.0231028E7,0.0037502209,0
303785,2.341034,8.2105432E7,0.00799682,1
304217,3.1218352,1.3264299E7,0.004968457,1
304339,2.3926768,2.2918386E7,0.0015536791,0
304525,1.2837468,1.4573125E7,0.008656348,0
304887,5.017657,2.5280846E7,0.0021338628,0
304996,3.1389496,7.0609768E7,0.0030394364,0
305180,3.1917176,5.3044196E7,8.452418E-4,0
305907,3.097713,6.6554612E7,0.0040518558,0
306216,2.4278018,3.2608538E7,0.0061580394,0
306557,2.8602364,7.490348E7,0.011958338,0
306759,2.430787,2.7601688E7,7.659931E-4,0
306940,4.8832865,3.4351192E7,0.0076338965,0
307135,3.7018888,4.2969984E7,0.0043303706,0
308044,4.301633,6.7130952E7,0.0055883224,0
308420,2.309405,2.1654098E7,0.009260931,0
308846,2.865665,5.5337124E7,0.007846955,0
309031,3.8027267,2.0919234E7,0.0014853087,0
309755,2.4700682,3.6179324E7,0.0029918042,0
310111,6.027118,2.2921488E7,0.0016475976,0
310279,3.3465474,1.4663411E7,0.008079694,0
311141,1.6248364,1.1272781E7,0.00707708,0
311340,2.7924511,3.7614596E7,0.0020478868,0
311410,3.926221,4.8601572E7,0.0049067456,0
311545,4.936897,3.281869E7,0.0064893607,0
311657,2.870993,6.2995404E7,0.016580416,0
311838,3.3282561,1.705191E7,0.0071178414,0
311948,5.005754,2.2852768E7,0.0074261003,0
312163,2.237617,2.7290492E7,0.018290102,0
312719,5.6773057,5.0554032E7,0.0028142664,0
314339,4.6459436,4.0811244E7,0.009310007,0
314428,2.3799279,3.8546488E7,0.004182736,0
314691,2.829865,2.9593138E7,0.0022498092,0
314968,1.8685831,6.78634E7,0.008797331,0
315648,1.7943504,1.7511278E7,0.0030146197,0
315897,3.5880895,3.61675744E8,0.018960478,0
316320,2.5210907,5.4713632E7,0.0068950164,0
316389,4.6537466,1.4604981E7,8.237715E-4,0
316779,3.2793589,5.3504804E7,0.0035830336,0
317182,3.9419472,2.2745936E7,0.0013850888,0
317338,4.3258395,2.2276936E8,0.009509117,0
317681,4.161417,8.1605584E7,0.002078956,0
317780,4.153441,1.1777451E7,7.9057104E-4,0
318023,2.8052523,4.490714E7,0.002809018,0
318296,2.302556,2.6577536E7,0.0034978776,0
318360,4.388303,6.1173548E7,6.7687995E-4,0
318730,1.5316682,5382325.0,0.0016142076,1
318978,3.1973896,9.6539288E7,0.0030072567,0
319553,5.3586187,1.3729288E7,0.0024633743,0
320092,2.323346,2.3789522E7,0.010475149,0
320176,2.4783227,1.0107836E8,0.0052391505,0
320454,3.9373016,1.1572092E8,0.017260356,0
320504,3.2631688,3.429522E7,0.010430905,0
321033,4.394642,8.080972E7,0.010976011,0
321124,2.9968832,3.7696912E7,0.006312621,0
322023,2.9839256,2.7959596E7,0.0068701976,0
322340,4.51762,2.3292978E7,7.3917623E-4,0
322488,1.8849882,3.4032332E7,0.026733596,0
322586,2.2387881,3.5292148E7,0.0068574445,0
322630,3.0410635,1.40286304E8,0.007843173,0
322798,4.1003737,5.4172272E7,0.0021760664,0
323167,2.2968109,8.1514984E7,0.012641983,0
323502,3.0018876,8.599132E7,0.0117741795,0
323583,3.2938616,4.726238E7,0.007750528,0
323649,2.74309,6.3831328E7,0.0029743407,0
323729,3.3797157,4.4170624E7,0.008809315,0
324057,4.273449,3.8746284E7,0.0035095755,0
758315,2.9940495,7.5623408E7,0.0018043912,0
758678,2.0829868,1.6905796E7,0.0062676505,0
758853,2.9312491,3.130946E7,0.010787197,0
759133,2.55222,2.9018116E7,0.0023065354,0
759372,3.3523233,3.8185884E7,0.008477341,0
759457,2.1930888,2.9181208E7,0.0070851883,0
759997,3.8948507,3.7328348E7,0.0026942696,0
760195,2.8148494,7.2202912E7,0.0023515837,0
760711,2.5370567,3.6446492E7,0.014350239,0
760855,4.750302,3.3253106E7,0.0055609415,0
760941,7.118836,2087813.0,0.007636935,0
761016,4.555684,1.9907914E7,7.020725E-4,0
761291,4.0805254,7.0904584E7,0.0031355023,0
761404,3.7742605,3.9938192E7,0.0052292617,0
761475,3.5185297,2.6725024E7,0.007651052,0
761640,2.8974972,5.0273488E7,0.011050583,0
761721,2.8857977,1.9063566E7,0.004177758,0
761843,3.1712005,6.77554E7,0.0027380618,0
761977,2.4530525,1.684788E7,0.0021184157,0
762105,2.4524772,8.7011432E7,0.02800151,1
762539,2.7091014,5.8424612E7,0.0076160063,0
762584,2.799695,4.3485072E7,0.0022937078,0
762728,1.8903067,1.7058682E7,0.009793369,0
762853,1.162802,4387679.0,0.0023094914,0
763096,1.3762727,3.6099248E7,0.012737543,0
763165,2.542738,6.0019928E7,0.007796468,0
763574,3.3820937,1.5540842E7,0.003990107,0
763743,3.6989992,5.4191292E7,0.007247933,0
764257,1.608545,1.9074738E7,0.008430394,0
764474,2.275072,1.0464972E8,0.0036169218,0
764912,1.452124,1.9675528E7,0.006003506,0
765187,2.8631823,1.092164E8,0.008816915,0
765868,4.3546734,1.5514013E7,7.9970434E-4,0
766142,2.877436,1.44488512E8,0.0267281,0
766273,3.2660694,5.1835232E7,0.0074362643,0
766458,3.8001075,2.2831986E7,7.227244E-4,0
766589,2.8367288,1.05530104E8,0.0055741332,0
766678,3.1270845,3.9979496E7,0.007606578,0
766806,2.918735,5.3350528E7,0.009695843,0
767577,2.9379754,1.3226556E7,7.300719E-4,0
767870,4.0039153,2.8915628E7,0.0029973648,0
768104,0.0,0.0,0.0012401117,1
768199,1.3276527,1.5611702E7,6.648887E-4,0
768285,4.0104165,2.5484522E7,7.645241E-4,0
768473,5.877254,1.1999952E7,7.559478E-4,0
768539,2.728798,9867866.0,0.0022954827,0
768837,2.7610624,9.0722376E7,0.014800644,0
769250,2.6326196,4.858614E7,0.0068820915,0
769415,2.427002,3.3821596E7,0.008492301,0
770688,2.2902763,2.2391614E7,0.005577903,0
771619,4.3364034,8252371.5,0.0011192138,0
771795,7.642069,2.1059986E7,0.007441652,0
772127,3.712833,2.971328E7,0.0045876643,0
773662,2.021693,1.9199416E7,0.009543543,0
773959,6.3728375,1.2389276E7,0.0017666107,0
774353,2.1406636,7.006528E7,0.0023318012,0
774441,4.154413,7.4317176E7,8.2575274E-4,0
774784,5.4371533,2.0925474E7,0.019992072,0
774949,2.3612978,2.8443546E7,0.0061251493,0
775061,4.456353,2.584758E7,0.016209917,0
775212,4.938529,3.0270714E7,0.0052655768,0
775465,3.8195496,4.7209536E7,0.0041587763,0
776145,3.2928839,2.8319336E7,0.007634959,0
776426,2.3487127,2.130124E7,0.004390897,0
776478,2.8156254,4.4846108E7,0.0037241823,0
776533,3.730325,5.9947744E7,0.0015283384,0
776657,2.634008,2.5350052E7,0.003227326,0
776741,2.2084975,2.6038966E7,0.0053119594,0
776963,4.0988994,2.1529572E7,0.0028398163,0
777085,3.3299685,6.0346204E7,0.003115214,0
777144,3.7049599,3.9837248E7,0.015343568,0
777451,1.8453333,2.7903506E7,0.008710352,0
777693,2.8546987,4.3715516E7,0.005393319,0
778484,2.639773,6.4838232E7,0.023536937,0
778809,2.599742,4.7347644E7,0.0068006455,0
778909,3.2993672,8.1431216E7,6.9042895E-4,0
779479,2.8463004,1.9120146E7,7.03977E-4,0
779982,2.1788354,4.9032224E7,0.009950068,0
780459,2.9618452,1.9529096E7,0.0030746327,0
781494,2.068721,2.5935466E7,0.0029966377,0
781569,4.596306,1.6166656E7,0.0037461994,0
782540,2.8948524,1.7742856E7,7.285246E-4,0
782807,3.0975344,7.4070096E7,0.0011136975,0
782885,3.3481863,3.156849E7,0.0067584775,0
783243,2.3266184,2.6320966E7,0.006876992,0
783421,1.9898009,1.5717088E7,0.008432984,0
783510,3.8053188,2.4107858E7,0.0013940823,0
783596,4.3122764,3.9525632E7,0.0023062197,0
783986,2.0789075,1.07573056E8,0.012730227,0
784061,3.9620972,1.2689425E7,0.014397219,0
784162,5.373756,1.190036E7,0.004244788,0
784231,2.9641042,1.8933098E7,0.0023919323,0
784317,3.1370223,4.7527384E7,0.0023866922,0
784577,4.5183825,2.3608286E7,0.0022404585,0
784772,2.39932,8.1451944E7,0.012303029,0
785139,3.8132799,3.6869796E7,0.004640267,0
785462,5.611677,2.7022516E7,0.0015534561,0
785628,4.476915,2.3281244E7,0.012356631,0
785751,2.3419552,5.84982E7,0.0068622353,0
786199,2.2012162,1.5826348E7,0.012875101,0
786368,5.14411,2.1557436E7,0.0047114003,0
786424,2.661031,2.665343E7,0.0031107813,0
787049,2.324446,2.0919988E7,0.0027759452,0
787140,2.9134634,4.509284E7,0.002862935,0
787719,3.8668287,2.707429E7,0.00547712,0
787822,2.2110903,1.7907504E7,0.0058997087,0
788129,6.442415,1.2062006E7,0.0025844753,0
788496,2.4163344,4.280046E7,0.0066426783,0
788691,2.943004,3.3213916E7,0.0068292255,0
789066,2.1156366,3.1145996E7,0.010462994,0
789171,2.8117518,7.5709568E7,0.016387144,0
789282,4.362784,4.705716E7,0.002340913,0
789348,3.16634,2.4302522E7,6.7387085E-4,0
789567,3.1300402,1.0792222E7,7.048801E-4,0
789853,4.2263107,9.2659008E7,0.0043953946,0
789898,7.985246,2.012325E7,0.0015644431,0
790263,1.8893085,3.273753E7,0.0053109247,0
790517,2.0145376,1.01699064E8,0.022835037,0
790738,3.212645,2.3020844E7,0.0073790927,0
790902,2.8324041,6.0491132E7,0.0076882225,1
791058,2.1336327,3.5779864E7,0.023194727,0
791351,1.4465327,5326741.0,0.016454954,0
791394,1.6721145,5333473.0,0.014759489,2
791429,3.6735961,2.7946296E7,0.011826665,0
791809,2.6335738,2.6608988E7,0.002311091,0
792204,3.3341327,3.699944E7,0.011023447,0
792263,2.2472403,4.6552192E7,0.0033703053,0
792398,2.2384737,5.0391788E7,0.0056995386,0
792712,2.4789245,9.462392E7,0.0058494443,0
792841,3.2620015,2.9404214E7,0.0051064035,0
792935,4.3577285,3.2273636E7,6.989741E-4,0
793184,3.148628,4.4213864E7,0.0038406714,0
793251,2.0088587,1.5945435E7,0.008430589,0
793650,4.1645355,1.1681729E7,0.0022133903,0
793848,3.3864577,4.0061916E7,0.0015437399,0
793995,2.6561456,3.6982988E7,0.0038678702,0
794063,1.0263927,2.6230134E7,0.011045419,0
794327,2.9408782,5.3959832E7,0.0063163317,0
794602,3.2718284,7.6746704E7,0.012288888,0
794672,2.3072417,4.9540956E7,0.024484972,0
794794,2.8587847,2.5791808E7,0.0050947634,0
794868,3.7313383,1.2652889E7,0.0016165888,0
795441,6.5089893,1.7805584E7,7.735376E-4,0
795675,3.6136963,1.3291409E7,0.008128539,0
795852,2.7924416,2.728674E7,6.9337623E-4,0
796170,2.4736216,2.688378E7,0.013225454,0
796306,1.4146793,1.2217776E7,0.0032598423,0
796380,1.906325,1.5722525E7,0.005126818,0
796801,2.371208,2.5339312E7,0.009796082,0
796847,3.5069497,5.9562764E7,0.011362341,0
797047,5.078739,2.1267178E7,8.174974E-4,0
797182,3.1580791,6.3622612E7,0.011501818,0
797511,2.330686,1.4003969E7,0.005851367,0
797576,4.041717,8.2375704E7,0.0030522633,1
797693,2.1082473,1.5315666E7,8.0327305E-4,0
798226,2.318226,5.292212E7,0.003192733,0
798468,2.2842445,2.8458362E7,0.0065397564,0
798932,3.250698,1.1198515E7,0.007985379,0
799277,2.2977824,7.1267424E7,0.02494563,3
800054,3.1860344,3.8496636E7,8.070323E-4,0
800102,3.281262,6.6381316E7,0.0014123768,0
800161,3.7161522,5.7318168E7,0.0057067648,0
801253,2.2817237,3.5245032E7,0.004547723,0
801496,2.6384323,1.754685E7,0.0014369024,0
801861,3.4821465,2.4188776E7,0.0024193074,0
802090,3.333463,5.8762956E7,7.3748606E-4,0
802246,3.6035018,4.2483032E7,0.0050088936,0
802427,1.967082,1.9123578E7,0.0028924344,0
802758,2.8288753,3.07138144E8,0.036197092,0
802858,3.7980175,3.2603662E7,0.0032979075,0
803302,2.7467473,8.571232E7,0.007625969,0
803359,3.2809849,4.3680672E7,0.003655731,0
803695,1.7933718,1.646757E7,0.0014877508,0
804145,3.3632631,2.3415924E7,0.0031319337,0
804706,3.8065186,4.2682968E7,0.0052617453,0
804781,3.3518796,2.5483518E7,0.0028107576,0
805015,2.7350917,5.887236E7,0.0025778157,0
805324,3.1038826,2.405174E7,0.0075881733,0
805736,4.3500586,4.4742272E7,0.014311899,0
805959,2.032626,4.310806E7,0.008566956,0
806148,3.7368283,2.7015844E7,0.00282275,0
806216,1.3997763,4.0159396E7,0.0071436134,0
806447,3.1418295,3.5551692E7,0.013647022,0
806769,1.3054773,3.988904E7,0.028444182,0
807582,3.1903095,2.6778024E7,0.0042393385,0
807663,4.006182,2.4472368E7,7.821965E-4,0
807732,1.7814869,1.4521112E7,7.0262846E-4,0
809270,2.693574,3.2324284E7,0.0030278335,0
809319,2.78009,6.0740976E7,0.009202928,0
809579,4.3343883,3.4962332E7,0.0013866741,0
809707,6.7532053,2.0038578E7,0.0031160668,0
810483,3.658017,3.1585632E7,0.005121197,0
810587,2.7528784,4.6537652E7,0.012122687,0
810746,4.835832,1.613789E7,7.35997E-4,0
810923,4.4847374,2.3073468E7,0.004800297,0
812036,2.406607,9.5709304E7,0.021153169,0
812302,1.7469786,2.2969558E7,0.009852457,0
812356,1.5785489,1.8998952E7,0.007896806,0
812611,2.779994,1.2882988E8,8.4554066E-4,0
813116,2.319974,4.7239248E7,0.0066025727,0
813302,2.1671424,5.0363156E7,0.0046716304,0
813884,3.8967977,2.546733E7,0.002171054,0
813944,2.8668785,5.7054008E7,0.010238814,0
814012,2.0435524,4.3158876E7,0.014319484,0
814223,3.3771505,2.286587E7,0.009569749,0
814707,2.7500103,5.3796092E7,0.0023612506,0
815289,4.6853004,2.878778E7,0.0022179887,0
815529,3.3824124,4.2547808E7,0.008499254,0
815750,2.5299284,2.3314304E7,0.001453789,0
816388,5.8185124,8418655.0,0.0035857824,0
816800,1.5427818,2.162863E7,7.7887083E-4,0
816873,1.0635278,1.9235724E7,0.003660354,0
817165,1.6241585,3.3819484E7,0.019480132,0
817316,4.316538,4.3451572E7,0.0017066835,0
817394,2.4760892,4.0031164E7,0.004645,0
817887,2.4406164,3.5254916E7,0.004791846,0
817947,3.1158562,1.8143344E7,0.002713393,0
818185,4.0504975,3.2206028E7,0.0030308345,0
818592,2.248526,8.4877256E7,0.007366168,0
818737,4.2852077,5.8586748E7,0.008706209,0
818836,3.0662181,1.5845668E7,6.5116363E-4,0
818872,3.3597064,1.1115904E8,0.010182737,0
819018,1.2543925,9223333.0,0.0044840225,0
819478,4.6852865,2.7581486E7,7.4802036E-4,0
819667,2.209732,2.3982496E7,0.020684408,0
819846,2.929416,6.9607816E7,0.0055762734,0
819988,3.2261524,9517370.0,0.0015810214,0
820048,2.3591368,6.635544E7,0.009498568,0
820325,3.5980039,2.0431018E7,0.0097671505,0
820703,2.3091326,2.14253664E8,0.042277504,0
820854,3.025131,7.351447E8,0.05647814,0
821316,1.7791256,1.3905902E7,0.005651071,0
821435,3.9159982,1.4966894E7,7.1415195E-4,0
821700,3.8872359,5.336848E7,0.006838516,0
822468,4.132014,4.4703508E7,0.0089150155,0
822904,2.9498134,2.6557278E7,0.0032129504,0
823637,3.1086879,2.1818788E7,0.009293949,0
823822,2.4202225,3.2528856E7,0.003967647,0
823994,2.2059646,8919027.0,0.0064092437,0
824258,2.2577746,4.0650352E7,0.023266073,0
824321,3.2714934,4.0931836E7,0.00661177,0
824518,2.5756438,3.0245598E7,0.0021942356,0
824775,3.8215227,1.5677701E7,0.0055849403,0
824967,5.0152645,1.9878264E7,0.00350451,0
825189,3.6494243,1.44467296E8,0.0015454735,0
825416,2.968813,2.6039286E7,0.0095623555,0
825471,1.7866354,1.2160537E7,0.008720214,0
825602,2.2384818,4.8431892E7,0.00741269,0
826346,0.8602136,1.2283084E7,0.014057429,0
826427,4.356583,3.8981024E7,0.004737352,0
826897,4.45453,1.4469658E7,0.012701771,0
827055,3.6858811,3.5364448E7,0.011141896,0
827134,3.5796971,2.44779E7,0.005616323,0
827469,2.934234,2.337396E7,0.008988299,0
827682,3.2127883,3.5250104E7,0.007193996,0
827734,2.7822871,5.2984332E7,0.0030134993,0
828406,3.145845,4.474024E7,0.0045907167,0
828728,2.0093029,1.573876E7,0.012292564,0
829054,2.920258,4.763472E7,0.0062279203,0
829201,3.017415,1.0180636E8,0.018298266,0
829287,3.0801,2.2294978E7,0.0063236714,0
829406,6.6516676,8681808.0,0.0031820324,0
830160,1.6648889,2.8175732E7,0.0070641744,1
830417,2.4563367,2.65859E7,0.0013115923,0
830672,5.578662,2.372861E7,0.0067239967,0
830879,2.8055334,3.9202776E7,0.0068047927,0
831905,4.486562,3.2618108E7,8.251119E-4,0
832005,3.4065242,1.2328784E8,0.0047643255,0
832082,1.9425719,4.0311284E7,0.006449669,0
832350,3.0987248,5.9556448E7,0.0068651284,0
832625,2.542668,5.569896E7,0.006041996,0
832732,1.5481869,4.2690752E7,0.004766453,0
833330,3.3313413,2.9595208E7,0.0044625476,0
833386,3.6615174,1.8307746E7,0.002153389,0
833828,1.615317,4.61092E7,0.024853937,0
834004,3.770277,2.9259378E7,0.002045956,0
834540,1.9090096,1.8306374E7,0.01541984,0
834596,1.4886467,1.3061261E7,0.0038674711,0
835219,1.6900063,1.3838686E7,0.00537483,0
835418,2.5265434,3.9509476E7,0.0013718215,0
835762,2.7769473,2.3218474E7,0.00984417,0
835837,4.0604463,2.2562908E7,0.00686603,0
835964,3.3507857,4.3148116E7,0.017282996,0
836740,3.7980628,1.11336216E8,0.0068043442,0
837619,1.1359322,8097983.0,0.003024233,0
837739,4.348,5.9894068E7,0.004583993,0
838024,3.0396214,6.8985592E7,0.005428022,0
838275,3.526776,2.684887E7,0.01364996,0
838943,2.8175743,4.0611612E7,0.0030016552,0
839261,8.182189,7538554.0,0.0047971257,0
839819,3.6604536,1.3632757E7,7.4164197E-4,0
840128,2.393043,3.5911908E7,0.0041037863,0
840770,3.6974595,1.0357731E7,7.519279E-4,0
842314,3.6592476,5.3667204E7,0.0015672175,0
843019,1.9713813,7499079.0,8.662361E-4,0
843289,2.383061,8900886.0,0.002954009,0
843397,2.8516452,5.4320428E7,0.004650069,0
843465,3.3866796,2.3424664E7,0.0062640193,0
